date,returns
2020-06-24,0.0017264534397388005
2020-06-25,0.005798930804631161
2020-06-26,0.00952143892244304
2020-06-29,0.014256168051772277
2020-06-30,-0.00024874319543710134
2020-07-01,0.0018820817114047097
2020-07-02,0.010597073778252699
2020-07-03,0.002956402420616167
2020-07-06,0.006835998858305718
2020-07-07,0.005678876207617128
2020-07-08,-0.008279295586331874
2020-07-09,-0.006071528094552405
2020-07-10,-0.020330710753304185
2020-07-13,-0.0012809656337340668
2020-07-14,0.011510699426646023
2020-07-15,-0.008073653949432595
2020-07-16,0.010670428587348069
2020-07-17,0.008796369383789374
2020-07-20,0.00036126250688222624
2020-07-21,0.0007391068498836546
2020-07-22,0.001462665126876134
2020-07-23,-0.006088695310232262
2020-07-24,-0.0014586432370517679
2020-07-27,0.00042748554736615557
2020-07-28,0.0056955035651159525
2020-07-29,0.0071345027649415355
2020-07-30,-0.005141904411897455
2020-07-31,0.007405705128667472
2020-08-03,-0.005422964323990996
2020-08-04,-0.0005513322638195946
2020-08-05,0.0037560428453647745
2020-08-06,0.0006187728236794119
2020-08-07,-0.0002156866435340804
2020-08-10,0.002955530063070527
2020-08-11,-0.0036223923876371896
2020-08-12,-0.0044213291532474025
2020-08-13,-0.0008329128623303881
2020-08-14,0.008490169699168524
2020-08-17,-1.3344642875809647e-05
2020-08-18,0.016036170663049906
2020-08-19,0.0025140261740049736
2020-08-20,-0.022995188945124347
2020-08-21,-0.002716429574060102
2020-08-24,0.014120272858995482
2020-08-25,0.000850766679875471
2020-08-26,-0.002702669410952769
2020-08-27,-0.006189277911985279
2020-08-28,0.011390382625916054
2020-08-31,0.008822596215887301
2020-09-01,0.006176278794001357
2020-09-02,0.004224815522727856
2020-09-03,0.012327250024107596
2020-09-04,0.00736961361918324
2020-09-07,-0.009038403225802235
2020-09-08,0.0069475483193405475
2020-09-09,0.0021570106809363975
2020-09-10,-8.255834966134788e-05
2020-09-11,0.006907105026044117
2020-09-14,0.001027092041197997
2020-09-15,-0.022668438831981892
2020-09-16,0.013259104959904323
2020-09-17,0.009101760011245201
2020-09-18,-0.0001807137669425893
2020-09-21,-0.0021791730322467447
2020-09-22,0.0026131874152131454
2020-09-23,-0.00947515061406958
2020-09-24,0.0032512453091206937
2020-09-25,-0.0010415764862292064
2020-09-28,-0.002023606738897024
2020-09-29,-0.006584948446790628
2020-09-30,-0.0046290896052355555
2020-10-01,0.009650371479664488
2020-10-02,0.011480168262627077
2020-10-05,0.004822704567128368
2020-10-06,0.0004357070519501813
2020-10-07,-0.00622322706542801
2020-10-08,0.006542029433133778
2020-10-09,0.013687489556759797
2020-10-12,-0.012116031634254381
2020-10-13,0.010194074417345622
2020-10-14,-0.016525357227842395
2020-10-15,-0.0019200726107872282
2020-10-16,0.0038769968970752394
2020-10-19,-0.010119896757367547
2020-10-20,-0.011335925809605754
2020-10-21,0.0022853901557178757
2020-10-22,0.00781372024759313
2020-10-23,-0.0030036243955164476
2020-10-26,0.011551136101993244
2020-10-27,-0.005439376530401015
2020-10-28,0.014834811234152843
2020-10-29,0.0017632400704369327
2020-10-30,0.0026824264464512153
2020-11-02,0.005719485620020677
2020-11-03,0.0033682148534994287
2020-11-04,0.015566242440028084
2020-11-05,0.018451864507266703
2020-11-06,0.00516894239530475
2020-11-09,-0.0005256381982630378
2020-11-10,-0.008608805592433339
2020-11-11,-0.005234997811639556
2020-11-12,0.0008739855120939344
2020-11-13,-1.0710856526765893e-05
2020-11-16,0.00045061121108579474
2020-11-17,0.0008403876082386052
2020-11-18,0.0047643177769623995
2020-11-19,-0.010005497641647019
2020-11-20,-0.007403805024068906
2020-11-23,0.009775366964125587
2020-11-24,0.007506340313243853
2020-11-25,-0.003486252071875502
2020-11-26,0.011162671844757967
2020-11-27,-0.004611130117757714
2020-11-30,-0.0012143366729876893
2020-12-01,-0.013803768519489657
2020-12-02,0.0075769781389206136
2020-12-03,0.0007299912697335344
2020-12-04,0.009358264923956581
2020-12-07,0.006474117267394403
2020-12-08,0.001595768550638331
2020-12-09,0.0021280556269858667
2020-12-10,0.010416557370468224
2020-12-11,-0.0004384963083912966
2020-12-14,-0.00033823028672570656
2020-12-15,0.0014415001931415731
2020-12-16,0.007349890431623625
2020-12-17,0.008305477086941758
2020-12-18,0.016275977740217128
2020-12-21,0.000328464483881623
2020-12-22,0.011107723493362759
2020-12-23,-0.004206659391814598
2020-12-24,0.005880139916557668
2020-12-25,0.0020773378108459683
2020-12-28,0.014975351516151814
2020-12-29,0.00598670822078165
2020-12-30,-0.002459558269911327
2020-12-31,0.0057639146827152985
2021-01-01,0.003918774685882556
2021-01-04,-0.0013780041729897384
2021-01-05,-0.0011924496614084202
2021-01-06,-0.006381523355153439
2021-01-07,0.02323465552962936
2021-01-08,0.0022632107349135765
2021-01-11,0.008981225705608364
2021-01-12,-0.008135924692715455
2021-01-13,-0.0074949211252550284
2021-01-14,-3.099367517141324e-05
2021-01-15,5.8282514636076805e-06
2021-01-18,0.007617624148241077
2021-01-19,-0.0068298117814442425
2021-01-20,0.005520691472841351
2021-01-21,0.013324427602445794
2021-01-22,-0.006109166985834245
2021-01-25,0.008483697002491504
2021-01-26,-0.0064792158812520114
2021-01-27,0.003975699891851015
2021-01-28,0.004113486751681603
2021-01-29,0.015106303328019908
2021-02-01,-0.004318622245479794
2021-02-02,0.0025538126413325152
2021-02-03,0.009556127341965205
2021-02-04,-0.00816981541668929
2021-02-05,0.0011334410808347241
2021-02-08,-0.005755279724809246
2021-02-09,-0.004411337527790162
2021-02-10,0.006659514566006665
2021-02-11,0.006807771291738813
2021-02-12,0.021824848954752993
2021-02-15,0.012219643412496197
2021-02-16,0.011515165224074697
2021-02-17,-0.0001341104160032129
2021-02-18,-0.0012073430878364886
2021-02-19,0.0022882338382480796
2021-02-22,-0.01701405231824737
2021-02-23,0.014438142200970127
2021-02-24,-0.00419696581456898
2021-02-25,-0.007321241104278434
2021-02-26,-0.002517773156194872
2021-03-01,0.008135067321228196
2021-03-02,0.011067548011984372
2021-03-03,-0.0019066510823422785
2021-03-04,0.004584241403179696
2021-03-05,0.0006270389964877036
2021-03-08,-0.006897250797891784
2021-03-09,0.002421380946854997
2021-03-10,0.001273074528548631
2021-03-11,-0.011257230945308843
2021-03-12,0.009838335375385237
2021-03-15,-0.011545266254901841
2021-03-16,0.0028901843774930603
2021-03-17,-0.007388115259778696
2021-03-18,-0.005507172075555805
2021-03-19,-0.0046193207095279725
2021-03-22,0.006633867385248702
2021-03-23,-0.009045352724419715
2021-03-24,-0.0005415973003525149
2021-03-25,0.013393692782239605
2021-03-26,-0.004596582532703243
2021-03-29,0.0007104816353931646
2021-03-30,0.006273449037645041
2021-03-31,-0.0037095951928114387
2021-04-01,0.004749737739370534
2021-04-02,-0.004344212941835497
2021-04-05,0.006537951659839079
2021-04-06,0.00143538755868798
2021-04-07,-0.006556393357213869
2021-04-08,0.012205099467797272
2021-04-09,0.00017136491312143406
2021-04-12,-0.0013097760405623529
2021-04-13,-0.00647079974421571
2021-04-14,-0.0028336558526397544
2021-04-15,0.00015381212896456008
2021-04-16,0.0022984138749702434
2021-04-19,0.009707075990719963
2021-04-20,-0.00962588849295478
2021-04-21,-0.001879150897841559
2021-04-22,0.010483719255516723
2021-04-23,0.0023664167681237674
2021-04-26,0.00417599204034509
2021-04-27,0.013653268502604277
2021-04-28,0.003607776442890225
2021-04-29,0.004637025757615061
2021-04-30,0.0005782485667579397
2021-05-03,0.015045260756458283
2021-05-04,0.009302248776311483
2021-05-05,-0.004871118341576469
2021-05-06,0.005283480534849722
2021-05-07,-0.008292979949604817
2021-05-10,0.009586561553790663
2021-05-11,0.0062565413946944004
2021-05-12,-0.0004013483341574962
2021-05-13,-0.0023432883519601275
2021-05-14,-0.013494582704976067
2021-05-17,0.006967893127794092
2021-05-18,-8.375365811392338e-05
2021-05-19,-0.0016453987003163051
2021-05-20,0.0066278844055729464
2021-05-21,-0.004481976828263215
2021-05-24,-0.0038646880057593472
2021-05-25,-0.004731844874239811
2021-05-26,-0.01000953992932357
2021-05-27,0.020085862523393474
2021-05-28,-0.0007527828784995805
2021-05-31,-0.002004127601892848
2021-06-01,0.00799718503011187
2021-06-02,-0.024407702480550113
2021-06-03,0.000533815851953783
2021-06-04,0.000873706116280952
2021-06-07,-0.007010790146712618
2021-06-08,0.004425270920980067
2021-06-09,-0.015480646988085737
2021-06-10,0.0007275285879630448
2021-06-11,0.007687750597924688
2021-06-14,-0.017239375138527652
2021-06-15,-0.011132400172189064
2021-06-16,-0.0009004189330143177
2021-06-17,0.00010804974321416353
2021-06-18,-0.005032103870895221
2021-06-21,0.0029387163104421317
2021-06-22,0.0019033636798538884
2021-06-23,-0.010908000881096202
2021-06-24,-0.00099461135683214
2021-06-25,-0.010470709915482589
2021-06-28,-0.016941449978638837
2021-06-29,-0.019684122983239585
2021-06-30,0.007785731938852515
2021-07-01,-0.0015064502030906826
2021-07-02,0.015145627525904868
2021-07-05,-0.012247397203407413
2021-07-06,-0.003402636082123847
2021-07-07,0.002133630946298841
2021-07-08,-0.0017275669204386448
2021-07-09,0.0034318072038610923
2021-07-12,0.0006016173831518179
2021-07-13,-0.0054700403975530675
2021-07-14,-0.019181026298886066
2021-07-15,-0.008118278783344673
2021-07-16,0.013275955735596725
2021-07-19,0.005666388552770403
2021-07-20,0.01058710601876227
2021-07-21,-0.005091393192566239
2021-07-22,-0.0019050119016715762
2021-07-23,-0.0073580677311732914
2021-07-26,0.0028191518393505003
2021-07-27,0.00021190310192205027
2021-07-28,0.0033632505901634697
2021-07-29,0.013859571448437481
2021-07-30,-0.006914474379681522
2021-08-02,0.005692262619408141
2021-08-03,-0.011424452847026919
2021-08-04,0.00863994290155951
2021-08-05,-0.0037200582202903177
2021-08-06,-0.0007578704881913001
2021-08-09,0.0009156320238816894
2021-08-10,0.01300006699875285
2021-08-11,-0.0004249817497004937
2021-08-12,-0.004155583868915267
2021-08-13,-0.00964913469263709
2021-08-16,0.0020351582978698564
2021-08-17,-0.007013684092733138
2021-08-18,-0.004201034455664144
2021-08-19,-0.0003778015084576167
2021-08-20,0.005201299686370927
2021-08-23,-0.0058959948075005915
2021-08-24,0.00519083219938638
2021-08-25,0.01399410016009091
2021-08-26,-0.012093068968463468
2021-08-27,0.01073058706176202
2021-08-30,0.01706376139263457
2021-08-31,-0.004896059310949697
2021-09-01,0.004749834712540193
2021-09-02,-0.011155369532285606
2021-09-03,0.002560923567813015
2021-09-06,-0.0027652009706092893
2021-09-07,0.0022806978703810957
2021-09-08,-0.00751070175507435
2021-09-09,-0.006756664986770264
2021-09-10,-0.0037736685642421855
2021-09-13,-0.005908544364315597
2021-09-14,-0.00518764124284482
2021-09-15,-0.0018781537428270508
2021-09-16,-0.009167460059614892
2021-09-17,-0.001469950341217093
2021-09-20,0.003534739783206632
2021-09-21,-0.01884623102377235
2021-09-22,0.0012300870256956292
2021-09-23,-0.006338505318308435
2021-09-24,-0.009353966044136687
2021-09-27,-0.011179945812070165
2021-09-28,-0.007252060217940696
2021-09-29,-0.006438125262560689
2021-09-30,0.002266739088471361
2021-10-01,-0.010614234630083305
2021-10-04,0.007825461450401241
2021-10-05,-0.007064424097508808
2021-10-06,0.0049682108013397045
2021-10-07,0.008220738334852113
2021-10-08,-0.010243366038563281
2021-10-11,0.008152893011220897
2021-10-12,0.017151560862734668
2021-10-13,-0.0037743547967300744
2021-10-14,0.004531470232183445
2021-10-15,-0.001076185352801076
2021-10-18,0.0006917655261350955
2021-10-19,-0.0013995994274775972
2021-10-20,-0.0038425115274732494
2021-10-21,0.0060420701989910555
2021-10-22,0.007363845214018184
2021-10-25,0.00035501779143334806
2021-10-26,0.01252040352290161
2021-10-27,0.00916359582677024
2021-10-28,0.006115899050316452
2021-10-29,-0.005224741920277237
2021-11-01,0.01577098871008764
2021-11-02,0.011154579143167002
2021-11-03,-0.016593765609667004
2021-11-04,-0.008249489585283062
2021-11-05,-0.0031865908739453536
2021-11-08,0.008162912695523652
2021-11-09,0.010627773601868654
2021-11-10,-0.001623662047401797
2021-11-11,0.0026709980672346935
2021-11-12,0.006294293227584293
2021-11-15,-0.009469120832986599
2021-11-16,0.005472204406336031
2021-11-17,-0.0016973732720899316
2021-11-18,0.0022426176266276093
2021-11-19,0.00038455572936686803
2021-11-22,-0.008669789526896138
2021-11-23,-0.0071778720262378245
2021-11-24,0.0011222676250830779
2021-11-25,0.001829371204308634
2021-11-26,-0.0013131295927959626
2021-11-29,0.009299264731030833
2021-11-30,-0.0020702943850958587
2021-12-01,-0.008940029008386585
2021-12-02,-0.0019655624938518246
2021-12-03,-0.0006027572789792023
2021-12-06,-0.00024912908537016727
2021-12-07,0.010108255165086268
2021-12-08,0.004886424945889944
2021-12-09,0.009238246351759238
2021-12-10,0.005795540241085136
2021-12-13,-0.0005111381769114881
2021-12-14,0.009112075413108975
2021-12-15,-0.0012695098867173144
2021-12-16,0.0028072088920848047
2021-12-17,-0.007188003389653834
2021-12-20,0.0016378705556807018
2021-12-21,-0.0017639148967053672
2021-12-22,0.003813135175760996
2021-12-23,0.01537552272678677
2021-12-24,0.01981957757959055
2021-12-27,0.009005238998650494
2021-12-28,0.0006239819768868175
2021-12-29,0.007466326794482513
2021-12-30,0.00270064027081781
2021-12-31,-0.003995209327496836
2022-01-03,0.0003646725033375571
2022-01-04,-0.001131768255140398
2022-01-05,-0.003963681960278204
2022-01-06,0.011916387408434252
2022-01-07,-0.0034501761500622227
2022-01-10,-0.003103027425389262
2022-01-11,0.006502793671914296
2022-01-12,-0.0046804080702401735
2022-01-13,-0.008322628649330891
2022-01-14,-0.005931840247013618
2022-01-17,0.0047356592633492805
2022-01-18,0.0038931653213224076
2022-01-19,0.003276751302780809
2022-01-20,-0.0028282936858340583
2022-01-21,-0.006417302149541904
2022-01-24,0.008147916456640734
2022-01-25,-0.010673315967243231
2022-01-26,-0.0008010068924846201
2022-01-27,-0.009702451353331554
2022-01-28,-0.002343624559092567
2022-01-31,-0.0003122396816170075
2022-02-01,0.010737308421364196
2022-02-02,-0.02202333780563274
2022-02-03,0.011857220551506458
2022-02-04,-0.0061448045139502845
2022-02-07,0.0033023222549016704
2022-02-08,0.007395137885380348
2022-02-09,-0.005159980165876719
2022-02-10,0.0002609631667808657
2022-02-11,0.0049157327663181824
2022-02-14,-1.1599112597082857e-05
2022-02-15,-0.004906452211391331
2022-02-16,0.0025022110682343733
2022-02-17,0.0018779311816980882
2022-02-18,-0.010983136499755618
2022-02-21,0.011886524742102052
2022-02-22,0.0028330932006314998
2022-02-23,-0.018344960962516907
2022-02-24,-0.005603624395144018
2022-02-25,0.014807670977785795
2022-02-28,0.013757493769262287
2022-03-01,0.00322473606051056
2022-03-02,-0.01241248566166133
2022-03-03,-0.0008298446554084014
2022-03-04,0.009553081697403255
2022-03-07,0.0042338966928312394
2022-03-08,-0.0015753405912187707
2022-03-09,-0.004797125006779015
2022-03-10,0.007705309568891283
2022-03-11,-0.0005923307687585169
2022-03-14,0.0037009772711896825
2022-03-15,0.005054207399141077
2022-03-16,0.014241462526149226
2022-03-17,0.0025944505573915417
2022-03-18,0.003200565308263302
2022-03-21,-0.013172082946204165
2022-03-22,0.010029537566354309
2022-03-23,0.008245062082167447
2022-03-24,0.0010187419208195177
2022-03-25,-0.01705017952845385
2022-03-28,-0.0033780033852532716
2022-03-29,0.0017364986563029993
2022-03-30,0.017919650970786544
2022-03-31,0.005856136128160389
2022-04-01,0.007481847268250454
2022-04-04,0.007693930167695116
2022-04-05,0.01181473102582807
2022-04-06,-0.007965297482730142
2022-04-07,-0.005702047522228638
2022-04-08,-0.00834755947823991
2022-04-11,-0.0011773346310851225
2022-04-12,-0.0017406526565935474
2022-04-13,0.001908903923427352
2022-04-14,-0.007129936973027641
2022-04-15,0.0018185716497728052
2022-04-18,-0.005768157838156235
2022-04-19,0.018007215059829027
2022-04-20,-0.003177312511868919
2022-04-21,0.021479444220260366
2022-04-22,0.014149513530549255
2022-04-25,-0.00853848504606872
2022-04-26,0.008722838338170896
2022-04-27,0.005915680867996889
2022-04-28,-0.011250217270577761
2022-04-29,0.005920004830741351
2022-05-02,0.00031652303476764344
2022-05-03,0.0038316269892929395
2022-05-04,-0.005796362431625316
2022-05-05,0.0005403791709478829
2022-05-06,0.004339884078442105
2022-05-09,-0.0004245985952769901
2022-05-10,-0.003842849206282501
2022-05-11,-0.000241329406641628
2022-05-12,-0.006827091884478344
2022-05-13,0.0037634430109599296
2022-05-16,-0.019490848414568586
2022-05-17,0.013094158734368526
2022-05-18,0.0015258655232380908
2022-05-19,0.004812527198154927
2022-05-20,0.007860473995566258
2022-05-23,-0.008941756201540654
2022-05-24,0.01926087171476137
2022-05-25,-0.007961969022009473
2022-05-26,0.004752693003074169
2022-05-27,0.0036148149589828042
2022-05-30,0.011526797770078466
2022-05-31,0.0009254375992445077
2022-06-01,-0.010306640471236635
2022-06-02,0.0035906621034929214
2022-06-03,-0.018780857824653382
2022-06-06,-0.0006319836160610059
2022-06-07,-0.0027157955064538025
2022-06-08,0.013469189609046646
2022-06-09,-0.0012867885237801283
2022-06-10,-0.0026579602193695525
2022-06-13,-0.005123771074907812
2022-06-14,-0.005921290538602457
2022-06-15,-0.003506272572068238
2022-06-16,0.005723741427875151
2022-06-17,-0.009652576538080535
2022-06-20,-0.000768925785701989
2022-06-21,-0.010829399499037905
2022-06-22,-0.0004455008443936232
2022-06-23,0.0021931571744069956
2022-06-24,-0.00901224955644867
2022-06-27,-0.0037249808836937403
2022-06-28,0.0016934325351952747
2022-06-29,0.007025758679393365
2022-06-30,0.008464875579884278
2022-07-01,-6.588862522539474e-05
2022-07-04,-0.007193170970670376
2022-07-05,-0.01221634271499014
2022-07-06,0.007058898351596722
2022-07-07,0.011991681313727241
2022-07-08,0.003735679839281901
2022-07-11,0.013352029308267474
2022-07-12,-0.0028411979387676666
2022-07-13,-0.002347690076276316
2022-07-14,0.013389719937496044
2022-07-15,-0.007302300570484633
2022-07-18,0.005644986609430624
2022-07-19,0.003890701812981815
2022-07-20,0.002023239930049942
2022-07-21,0.014691158154109847
2022-07-22,-0.00626363272881272
2022-07-25,-0.002646444626000427
2022-07-26,-0.015991259987305044
2022-07-27,-0.0076257794548380605
2022-07-28,-0.0033315624151641697
2022-07-29,-0.00232521123995059
2022-08-01,-0.0008426918987298528
2022-08-02,0.00319223546062718
2022-08-03,-0.0045744245999841445
2022-08-04,-0.01511791008100003
2022-08-05,0.0020145810109962418
2022-08-08,0.004175137869380714
2022-08-09,-0.008542990311925548
2022-08-10,-0.005534394496649568
2022-08-11,0.014944025062239552
2022-08-12,0.00904615329210795
2022-08-15,0.009540500927327035
2022-08-16,0.0061750927821949625
2022-08-17,0.0019692041099646247
2022-08-18,-0.0033118879523083788
2022-08-19,0.005391438271444818
2022-08-22,-0.0008058408258342212
2022-08-23,-0.0027512336096530746
2022-08-24,0.0006998127891734773
2022-08-25,0.00014222900726122874
2022-08-26,0.007941841030963539
2022-08-29,-0.006927739126171482
2022-08-30,0.02083844674711454
2022-08-31,-0.007316341129886638
2022-09-01,-0.002646858306424754
2022-09-02,0.008380620761138784
2022-09-05,-0.00594369161054732
2022-09-06,-0.0030864590147271108
2022-09-07,0.0010163870827814214
2022-09-08,-0.023082937123253943
2022-09-09,-0.0032909441228383836
2022-09-12,-0.00697310011814951
2022-09-13,-0.0011950514984774975
2022-09-14,0.004811376553371726
2022-09-15,0.00594459837676891
2022-09-16,0.012892027865638544
2022-09-19,0.012416805522613952
2022-09-20,0.009125656833020863
2022-09-21,0.0004877904313782782
2022-09-22,0.00920945205654463
2022-09-23,-0.007206736203979982
2022-09-26,3.398645937025186e-05
2022-09-27,0.012409743538915309
2022-09-28,0.007188557774597311
2022-09-29,-0.010443212358687361
2022-09-30,-0.003951839122027834
2022-10-03,0.008120568395668623
2022-10-04,0.005801465468487097
2022-10-05,0.009526034055869027
2022-10-06,-0.013403655135278653
2022-10-07,-0.00936046336955594
2022-10-10,-0.001161625088129667
2022-10-11,-0.006995512633133704
2022-10-12,0.0006246071297691198
2022-10-13,0.0009870753184270421
2022-10-14,0.003690953329488878
2022-10-17,-0.00014655961596461708
2022-10-18,0.00544950122337411
2022-10-19,0.007209638042921895
2022-10-20,0.0021746387336647756
2022-10-21,-0.008907845268182021
2022-10-24,0.011355110025819426
2022-10-25,0.002706497412956994
2022-10-26,0.004372649310016505
2022-10-27,0.002344213250367963
2022-10-28,-0.012019670306627513
2022-10-31,0.005626427603639039
2022-11-01,-0.00432199333075911
2022-11-02,-0.008872978755624634
2022-11-03,0.011318202144017271
2022-11-04,-0.001505831978363517
2022-11-07,0.0032807449412838286
2022-11-08,0.00813741479283368
2022-11-09,0.01399242287746892
2022-11-10,-0.013654626870523812
2022-11-11,-0.00504177195296059
2022-11-14,0.006393902175606739
2022-11-15,-0.004440703740941133
2022-11-16,-0.025335856756652494
2022-11-17,0.0021008668801580973
2022-11-18,0.002754887305261727
2022-11-21,0.007337620595240826
2022-11-22,0.002791373514579792
2022-11-23,-0.00261281124068191
2022-11-24,0.0026639645717584206
2022-11-25,0.0006611698693186369
2022-11-28,-0.00313028023043596
2022-11-29,0.0030048887023348425
2022-11-30,0.0038065414103648472
2022-12-01,-0.00722368634750617
2022-12-02,0.009212415557541717
2022-12-05,0.007613141726340587
2022-12-06,0.007281884986143042
2022-12-07,-0.02118005497780466
2022-12-08,0.001884548399440111
2022-12-09,-6.135605418913705e-05
2022-12-12,-0.007130517592255862
2022-12-13,0.005610972569003531
2022-12-14,-0.011188312140492982
2022-12-15,0.010846570317426045
2022-12-16,0.004034890052737036
2022-12-19,-0.003148633939312523
2022-12-20,0.012391949107611057
2022-12-21,0.004636192591862812
2022-12-22,0.0036107604340893753
2022-12-23,-0.00957539548611079
2022-12-26,0.005154326297471889
2022-12-27,0.012252728085646432
2022-12-28,0.009783574789325773
2022-12-29,-0.009496630241384224
2022-12-30,0.01208999779681594
2023-01-02,0.013798883551767217
2023-01-03,0.00769118852593658
2023-01-04,-0.0022334074036555796
2023-01-05,-0.011254751547524115
2023-01-06,-0.006492873823122972
2023-01-09,-0.0038498430956851863
2023-01-10,0.0030012565876096366
2023-01-11,0.005229678645326014
2023-01-12,-0.005215704682391308
2023-01-13,-0.012445901357579867
2023-01-16,-0.0026054822067580192
2023-01-17,-0.01000763512493149
2023-01-18,0.011414129178238974
2023-01-19,-0.009270269669782895
2023-01-20,0.004493207558800995
2023-01-23,0.007254117497209272
2023-01-24,-0.007326628454176686
2023-01-25,0.00865075141128568
2023-01-26,-0.0006098339605972509
2023-01-27,-0.005878102163487858
2023-01-30,-0.007139614762891431
2023-01-31,0.0013572293058491491
2023-02-01,0.009114663287197025
2023-02-02,-0.014870030373055275
2023-02-03,0.005381653398501744
2023-02-06,-0.0007983616315310212
2023-02-07,-0.005688385027039929
2023-02-08,-0.0004401621414484852
2023-02-09,0.0003198364307599674
2023-02-10,-6.631638257968676e-05
2023-02-13,0.0069522585379492565
2023-02-14,-0.006864836546287538
2023-02-15,0.01633681516939653
2023-02-16,0.007645331175171145
2023-02-17,-0.00436590606192346
2023-02-20,-0.015098846488801642
2023-02-21,0.0002941355618388873
2023-02-22,-0.002812348241776685
2023-02-23,0.006492583439411874
2023-02-24,0.006349534102920008
2023-02-27,0.01597996094594521
2023-02-28,-0.0004890013015240671
2023-03-01,0.006960506778202946
2023-03-02,-0.0028244721440025215
2023-03-03,-0.0023997224613483193
2023-03-06,0.013000947532747234
2023-03-07,-0.00046611811179636455
2023-03-08,-0.00021223891231529873
2023-03-09,-0.002183863433002272
